CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Orgao_Administracao;Quantidade_Amarelo;Quantidade_Branco;Quantidade_Preto;Quantidade_Pardo;Quantidade_Indigena;Quantidade_Outros;Quantidade_Sem_Resposta;Nao_Aplicavel
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração - Efetivos;0;7;0;2;0;0;0;N
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria;0;4;0;0;0;0;0;N
05.336.882/0001-84;2024-12-31;2;141586;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;3;N
05.336.882/0001-84;2024-12-31;2;141586;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
05.336.882/0001-84;2024-12-31;2;141586;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
05.336.882/0001-84;2024-12-31;2;141586;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
05.336.882/0001-84;2024-12-31;2;141586;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Diretoria;0;0;0;0;0;0;3;N
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;6;N
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;2;N
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Diretoria;0;4;0;0;0;0;1;N
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;Conselho de Administração - Efetivos;0;9;0;0;0;0;0;N
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;Conselho Fiscal - Efetivos;0;2;0;1;0;0;0;N
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;Diretoria;0;10;0;0;0;0;0;N
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Diretoria;0;3;0;0;0;0;0;N
06.016.348/0001-53;2024-12-31;4;142106;VENTOS DO SUL ENERGIA S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
06.016.348/0001-53;2024-12-31;4;142106;VENTOS DO SUL ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
06.016.348/0001-53;2024-12-31;4;142106;VENTOS DO SUL ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
06.016.348/0001-53;2024-12-31;4;142106;VENTOS DO SUL ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
06.016.348/0001-53;2024-12-31;4;142106;VENTOS DO SUL ENERGIA S.A.;Diretoria;0;3;0;0;0;0;0;N
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;7;N
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;7;N
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;3;N
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;3;N
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;Diretoria;0;0;0;0;0;0;7;N
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;Conselho de Administração - Efetivos;0;8;0;1;0;0;0;N
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;3;N
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;3;N
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;Diretoria;0;3;0;1;0;0;0;N
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;Conselho de Administração - Efetivos;0;11;0;0;0;0;0;N
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;Diretoria;0;3;0;0;0;0;0;N
06.272.793/0001-84;2024-12-31;9;142010;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;7;N
06.272.793/0001-84;2024-12-31;9;142010;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
06.272.793/0001-84;2024-12-31;9;142010;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Conselho Fiscal - Efetivos;0;2;0;0;0;0;3;N
06.272.793/0001-84;2024-12-31;9;142010;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Conselho Fiscal - Suplentes;0;5;0;0;0;0;0;N
06.272.793/0001-84;2024-12-31;9;142010;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Diretoria;0;1;0;1;0;0;6;N
06.347.409/0001-65;2024-12-31;1;138064;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Conselho de Administração - Efetivos;0;7;0;0;0;0;0;N
06.347.409/0001-65;2024-12-31;1;138064;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Conselho de Administração - Suplentes;0;5;0;0;0;0;0;N
06.347.409/0001-65;2024-12-31;1;138064;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
06.347.409/0001-65;2024-12-31;1;138064;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
06.347.409/0001-65;2024-12-31;1;138064;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Diretoria;0;4;0;0;0;0;0;N
06.626.253/0001-51;2024-12-31;4;141765;EMPREENDIMENTOS PAGUE MENOS S.A.;Conselho de Administração - Efetivos;0;8;0;1;0;0;0;N
06.626.253/0001-51;2024-12-31;4;141765;EMPREENDIMENTOS PAGUE MENOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
06.626.253/0001-51;2024-12-31;4;141765;EMPREENDIMENTOS PAGUE MENOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
06.626.253/0001-51;2024-12-31;4;141765;EMPREENDIMENTOS PAGUE MENOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
06.626.253/0001-51;2024-12-31;4;141765;EMPREENDIMENTOS PAGUE MENOS S.A.;Diretoria;0;15;0;5;0;0;0;N
06.977.745/0001-91;2024-12-31;2;141494;BR MALLS PARTICIPACOES S.A.;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
06.977.745/0001-91;2024-12-31;2;141494;BR MALLS PARTICIPACOES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
06.977.745/0001-91;2024-12-31;2;141494;BR MALLS PARTICIPACOES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
06.977.745/0001-91;2024-12-31;2;141494;BR MALLS PARTICIPACOES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
06.977.745/0001-91;2024-12-31;2;141494;BR MALLS PARTICIPACOES S.A.;Diretoria;0;4;0;0;0;0;0;N
06.981.176/0001-58;2024-12-31;2;138774;CEMIG GERACAO E TRANSMISSAO S.A.;Conselho de Administração - Efetivos;0;8;0;1;0;0;0;N
06.981.176/0001-58;2024-12-31;2;138774;CEMIG GERACAO E TRANSMISSAO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
06.981.176/0001-58;2024-12-31;2;138774;CEMIG GERACAO E TRANSMISSAO S.A.;Conselho Fiscal - Efetivos;0;5;0;0;0;0;0;N
06.981.176/0001-58;2024-12-31;2;138774;CEMIG GERACAO E TRANSMISSAO S.A.;Conselho Fiscal - Suplentes;0;4;0;1;0;0;0;N
06.981.176/0001-58;2024-12-31;2;138774;CEMIG GERACAO E TRANSMISSAO S.A.;Diretoria;0;7;0;0;0;0;0;N
06.981.180/0001-16;2024-12-31;7;141959;CEMIG DISTRIBUICAO S.A.;Conselho de Administração - Efetivos;0;8;0;1;0;0;0;N
06.981.180/0001-16;2024-12-31;7;141959;CEMIG DISTRIBUICAO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
06.981.180/0001-16;2024-12-31;7;141959;CEMIG DISTRIBUICAO S.A.;Conselho Fiscal - Efetivos;0;5;0;0;0;0;0;N
06.981.180/0001-16;2024-12-31;7;141959;CEMIG DISTRIBUICAO S.A.;Conselho Fiscal - Suplentes;0;4;0;1;0;0;0;N
06.981.180/0001-16;2024-12-31;7;141959;CEMIG DISTRIBUICAO S.A.;Diretoria;0;7;0;0;0;0;0;N
06.981.381/0001-13;2024-03-31;11;141302;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;9;N
06.981.381/0001-13;2024-03-31;11;141302;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
06.981.381/0001-13;2024-03-31;11;141302;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
06.981.381/0001-13;2024-03-31;11;141302;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
06.981.381/0001-13;2024-03-31;11;141302;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Diretoria;0;0;0;0;0;0;4;N
07.040.108/0001-57;2024-12-31;3;139580;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Conselho de Administração - Efetivos;0;5;0;1;0;0;0;N
07.040.108/0001-57;2024-12-31;3;139580;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.040.108/0001-57;2024-12-31;3;139580;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Conselho Fiscal - Efetivos;0;2;0;2;0;0;0;N
07.040.108/0001-57;2024-12-31;3;139580;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Conselho Fiscal - Suplentes;0;2;0;1;0;1;1;N
07.040.108/0001-57;2024-12-31;3;139580;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Diretoria;0;5;0;3;0;0;0;N
07.043.628/0001-13;2024-12-31;2;139220;CLARO TELECOM PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
07.043.628/0001-13;2024-12-31;2;139220;CLARO TELECOM PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.043.628/0001-13;2024-12-31;2;139220;CLARO TELECOM PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.043.628/0001-13;2024-12-31;2;139220;CLARO TELECOM PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.043.628/0001-13;2024-12-31;2;139220;CLARO TELECOM PARTICIPAÇÕES S.A.;Diretoria;0;3;0;0;0;0;0;N
07.047.251/0001-70;2024-12-31;7;141507;CIA ENERGETICA DO CEARA - COELCE;Conselho de Administração - Efetivos;1;4;0;0;0;0;3;N
07.047.251/0001-70;2024-12-31;7;141507;CIA ENERGETICA DO CEARA - COELCE;Conselho de Administração - Suplentes;0;4;0;2;0;0;2;N
07.047.251/0001-70;2024-12-31;7;141507;CIA ENERGETICA DO CEARA - COELCE;Conselho Fiscal - Efetivos;0;0;0;2;0;0;1;N
07.047.251/0001-70;2024-12-31;7;141507;CIA ENERGETICA DO CEARA - COELCE;Conselho Fiscal - Suplentes;0;0;0;0;0;0;3;N
07.047.251/0001-70;2024-12-31;7;141507;CIA ENERGETICA DO CEARA - COELCE;Diretoria;0;6;0;1;0;0;2;N
07.119.838/0001-48;2024-12-31;1;138520;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
07.119.838/0001-48;2024-12-31;1;138520;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.119.838/0001-48;2024-12-31;1;138520;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.119.838/0001-48;2024-12-31;1;138520;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.119.838/0001-48;2024-12-31;1;138520;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Diretoria;0;1;1;0;0;0;0;N
07.206.816/0001-15;2024-12-31;2;141531;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Conselho de Administração - Efetivos;0;7;0;0;0;0;0;N
07.206.816/0001-15;2024-12-31;2;141531;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Conselho de Administração - Suplentes;0;2;0;0;0;0;0;N
07.206.816/0001-15;2024-12-31;2;141531;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.206.816/0001-15;2024-12-31;2;141531;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.206.816/0001-15;2024-12-31;2;141531;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Diretoria;0;6;0;0;0;0;0;N
07.237.373/0001-20;2024-12-31;8;141801;BCO NORDESTE DO BRASIL S.A.;Conselho de Administração - Efetivos;0;7;0;0;0;0;0;N
07.237.373/0001-20;2024-12-31;8;141801;BCO NORDESTE DO BRASIL S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.237.373/0001-20;2024-12-31;8;141801;BCO NORDESTE DO BRASIL S.A.;Conselho Fiscal - Efetivos;0;4;0;1;0;0;0;N
07.237.373/0001-20;2024-12-31;8;141801;BCO NORDESTE DO BRASIL S.A.;Conselho Fiscal - Suplentes;0;0;0;1;0;0;0;N
07.237.373/0001-20;2024-12-31;8;141801;BCO NORDESTE DO BRASIL S.A.;Diretoria;0;6;0;1;0;0;0;N
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;Conselho de Administração - Efetivos;0;2;0;0;0;0;0;N
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.253.321/0001-47;2024-12-31;1;138042;CARBOMIL SA MINER. E INDUSTRIA;Diretoria;0;2;0;0;0;0;0;N
07.275.159/0001-68;2024-12-31;1;137398;PETROLEO LUB DO NORDESTE SA;Conselho de Administração - Efetivos;0;0;0;0;0;0;0;S
07.275.159/0001-68;2024-12-31;1;137398;PETROLEO LUB DO NORDESTE SA;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.275.159/0001-68;2024-12-31;1;137398;PETROLEO LUB DO NORDESTE SA;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.275.159/0001-68;2024-12-31;1;137398;PETROLEO LUB DO NORDESTE SA;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.275.159/0001-68;2024-12-31;1;137398;PETROLEO LUB DO NORDESTE SA;Diretoria;0;0;0;0;0;0;0;S
07.282.377/0001-20;2024-12-31;2;141827;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Conselho de Administração - Efetivos;0;2;0;0;0;0;1;N
07.282.377/0001-20;2024-12-31;2;141827;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.282.377/0001-20;2024-12-31;2;141827;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.282.377/0001-20;2024-12-31;2;141827;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.282.377/0001-20;2024-12-31;2;141827;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Diretoria;0;5;0;1;0;0;1;N
07.334.600/0001-35;2024-12-31;1;137748;MARINA DE IRACEMA PARK SA;Conselho de Administração - Efetivos;0;0;0;0;0;0;0;S
07.334.600/0001-35;2024-12-31;1;137748;MARINA DE IRACEMA PARK SA;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.334.600/0001-35;2024-12-31;1;137748;MARINA DE IRACEMA PARK SA;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.334.600/0001-35;2024-12-31;1;137748;MARINA DE IRACEMA PARK SA;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.334.600/0001-35;2024-12-31;1;137748;MARINA DE IRACEMA PARK SA;Diretoria;0;0;0;0;0;0;0;S
07.401.436/0001-31;2024-12-31;1;138258;ELDORADO BRASIL CELULOSE S.A.;Conselho de Administração - Efetivos;0;7;0;0;0;0;0;N
07.401.436/0001-31;2024-12-31;1;138258;ELDORADO BRASIL CELULOSE S.A.;Conselho de Administração - Suplentes;0;4;0;0;0;0;0;N
07.401.436/0001-31;2024-12-31;1;138258;ELDORADO BRASIL CELULOSE S.A.;Conselho Fiscal - Efetivos;0;5;0;0;0;0;0;N
07.401.436/0001-31;2024-12-31;1;138258;ELDORADO BRASIL CELULOSE S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
07.401.436/0001-31;2024-12-31;1;138258;ELDORADO BRASIL CELULOSE S.A.;Diretoria;0;5;0;0;0;0;0;N
07.415.333/0001-20;2024-12-31;2;139545;SIMPAR S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
07.415.333/0001-20;2024-12-31;2;139545;SIMPAR S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.415.333/0001-20;2024-12-31;2;139545;SIMPAR S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.415.333/0001-20;2024-12-31;2;139545;SIMPAR S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.415.333/0001-20;2024-12-31;2;139545;SIMPAR S.A.;Diretoria;0;5;0;0;0;0;0;N
07.526.557/0001-00;2024-12-31;2;141587;AMBEV S.A.;Conselho de Administração - Efetivos;0;11;0;0;0;0;0;N
07.526.557/0001-00;2024-12-31;2;141587;AMBEV S.A.;Conselho de Administração - Suplentes;0;2;0;0;0;0;0;N
07.526.557/0001-00;2024-12-31;2;141587;AMBEV S.A.;Conselho Fiscal - Efetivos;0;2;0;1;0;0;0;N
07.526.557/0001-00;2024-12-31;2;141587;AMBEV S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
07.526.557/0001-00;2024-12-31;2;141587;AMBEV S.A.;Diretoria;1;12;0;0;0;0;0;N
07.594.978/0001-78;2024-12-31;3;140811;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração - Efetivos;0;8;0;0;0;0;0;N
07.594.978/0001-78;2024-12-31;3;140811;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.594.978/0001-78;2024-12-31;3;140811;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
07.594.978/0001-78;2024-12-31;3;140811;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
07.594.978/0001-78;2024-12-31;3;140811;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria;0;7;0;0;0;0;0;N
07.628.528/0001-59;2024-06-30;5;141689;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Conselho de Administração - Efetivos;0;8;0;0;0;0;5;N
07.628.528/0001-59;2024-06-30;5;141689;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Conselho de Administração - Suplentes;0;0;0;0;0;0;7;N
07.628.528/0001-59;2024-06-30;5;141689;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Conselho Fiscal - Efetivos;0;1;0;0;0;0;5;N
07.628.528/0001-59;2024-06-30;5;141689;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Conselho Fiscal - Suplentes;0;0;0;0;0;0;3;N
07.628.528/0001-59;2024-06-30;5;141689;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Diretoria;0;4;0;0;0;0;0;N
07.636.657/0001-99;2024-12-31;2;139187;AÇO VERDE DO BRASIL S.A;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
07.636.657/0001-99;2024-12-31;2;139187;AÇO VERDE DO BRASIL S.A;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.636.657/0001-99;2024-12-31;2;139187;AÇO VERDE DO BRASIL S.A;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.636.657/0001-99;2024-12-31;2;139187;AÇO VERDE DO BRASIL S.A;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.636.657/0001-99;2024-12-31;2;139187;AÇO VERDE DO BRASIL S.A;Diretoria;0;5;0;0;0;0;0;N
07.659.538/0001-51;2024-12-31;1;137789;DINAMICA ENERGIA S.A.;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
07.659.538/0001-51;2024-12-31;1;137789;DINAMICA ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.659.538/0001-51;2024-12-31;1;137789;DINAMICA ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
07.659.538/0001-51;2024-12-31;1;137789;DINAMICA ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
07.659.538/0001-51;2024-12-31;1;137789;DINAMICA ENERGIA S.A.;Diretoria;0;2;0;0;0;0;0;N
07.689.002/0001-89;2024-12-31;5;142133;EMBRAER S.A.;Conselho de Administração - Efetivos;0;10;0;1;0;0;0;N
07.689.002/0001-89;2024-12-31;5;142133;EMBRAER S.A.;Conselho de Administração - Suplentes;0;2;1;0;0;0;0;N
07.689.002/0001-89;2024-12-31;5;142133;EMBRAER S.A.;Conselho Fiscal - Efetivos;0;5;0;0;0;0;0;N
07.689.002/0001-89;2024-12-31;5;142133;EMBRAER S.A.;Conselho Fiscal - Suplentes;0;5;0;0;0;0;0;N
07.689.002/0001-89;2024-12-31;5;142133;EMBRAER S.A.;Diretoria;0;4;0;0;0;0;0;N
07.704.246/0001-93;2024-12-31;1;138537;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;5;N
07.704.246/0001-93;2024-12-31;1;138537;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
07.704.246/0001-93;2024-12-31;1;138537;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;3;N
07.704.246/0001-93;2024-12-31;1;138537;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;3;N
07.704.246/0001-93;2024-12-31;1;138537;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;Diretoria;0;0;0;0;0;0;6;N
07.714.104/0001-07;2024-12-31;7;141457;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;Conselho de Administração - Efetivos;0;6;0;1;0;0;0;N
07.714.104/0001-07;2024-12-31;7;141457;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
