CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Total_Remuneracao;Orgao_Administracao;Numero_Membros;Total_Remuneracao_Orgao;Numero_Membros_Remunerados;Salario;Beneficios_Diretos_Indiretos;Participacoes_Comites;Outros_Valores_Fixos;Descricao_Outros_Remuneracoes_Fixas;Bonus;Participacao_Resultados;Participacao_Reunioes;Outros_Valores_Variaveis;Comissoes;Descricao_Outros_Remuneracoes_Variaveis;Pos_emprego;Cessacao_Cargo;Baseada_Acoes;Observacao
08.811.643/0001-27;2024-12-31;4;141390;TRISUL S.A.;2021-01-01;2021-12-31;5247799.44;Conselho de Administração;5.00;2177914.06;5.00;2177914.06;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número total de membros de cada órgão foi apurado em linha com as disposições do Ofício-Circular/Anual-2022-CVM/SEP.
08.811.643/0001-27;2024-12-31;4;141390;TRISUL S.A.;2021-01-01;2021-12-31;5247799.44;Diretoria Estatutária;2.00;3069885.38;2.00;3069885.38;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número total de membros de cada órgão foi apurado em linha com as disposições do Ofício-Circular/Anual-2022-CVM/SEP.
08.827.501/0001-58;2024-12-31;3;139660;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;28703824.07;Conselho de Administração;7.83;14281298.71;7.17;4269742.72;58811.78;1122602.14;1934004.83;N/A;4677401.12;2218736.12;0.00;0.00;0.00;;0.00;0.00;0.00;No de membros do Conselho da Administração e No remunerados (94/12 meses = 7,83 membros)No de membros remunerados (86/12 meses = 7,17 (conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°01/2023)
08.827.501/0001-58;2024-12-31;3;139660;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;28703824.07;Diretoria Estatutária;5.83;14422525.36;4.00;6850966.72;511269.74;0.00;1417786.36;N/A;0.00;0.00;5642502.54;0.00;0.00;;0.00;0.00;0.00;No de membros totais da diretoria estatutária (70/12 meses = 5,83 membros)No de membros remunerados (48/12 meses = 4,00 membros) (conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°01/2023)
08.827.501/0001-58;2024-12-31;3;139660;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;59630990.20;Conselho de Administração;9.00;4074609.52;8.00;2615392.71;6433.47;851397.56;601385.78;Encargos-Provisões;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;N° de membros do Conselho da Administração e N° remunerados (108/12 meses = 9,00 membros)N° de membros remunerados (96/12 meses = 8,00 (conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°01/2023)
08.827.501/0001-58;2024-12-31;3;139660;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;59630990.20;Diretoria Estatutária;6.00;55556380.68;4.00;8368556.86;521136.88;0.00;7653302.55;N/A;0.00;9288815.06;0.00;29724569.33;0.00;Incentivo de longo prazo;0.00;0.00;0.00;N° de membros do Diretoria estatutária e No remunerados (72/12 meses = 6,00 membros)N° de membros remunerados (48/12 meses = 4,00 (conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°01/2023)
08.827.501/0001-58;2024-12-31;3;139660;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;55654566.72;Conselho de Administração;8.58;5550063.11;7.58;2626855.07;53585.98;987817.87;691330.61;Encargos-Provisões;0.00;1190473.58;0.00;0.00;0.00;N/A;0.00;0.00;0.00;N° de membros do Conselho da Administração e N° remunerados (103/12 meses = 8,58 membros)N° de membros remunerados (91/12 meses = 7,58 (conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°01/2023)
08.827.501/0001-58;2024-12-31;3;139660;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;55654566.72;Diretoria Estatutária;4.00;50104503.61;2.00;9412318.20;538815.65;0.00;6285163.33;N/A;0.00;6972055.17;0.00;26896151.26;0.00;Incentivo de Longo Prazo;0.00;0.00;0.00;N° de membros do Diretoria estatutária e No remunerados (72/12 meses = 6,00 membros)N° de membros remunerados (48/12 meses = 4,00 (conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°01/2023)
08.827.501/0001-58;2024-12-31;3;139660;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;72400000.00;Conselho de Administração;9.00;4683525.51;8.00;2551668.82;7167.28;1463834.09;660855.32;Encargos-Provisões;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;N° de membros do Conselho da Administração e N° remunerados (108/12 meses = 9,00 membros)N° de membros remunerados (96/12 meses = 8,00 (conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°01/2023)
08.827.501/0001-58;2024-12-31;3;139660;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;72400000.00;Diretoria Estatutária;6.00;67716474.49;4.00;9782737.80;541871.48;0.00;11195767.17;N/A;0.00;8183131.96;0.00;38012966.08;0.00;Incentivo de longo prazo - Prêmio;0.00;0.00;0.00;N° de membros do Diretoria estatutária e No remunerados (72/12 meses = 6,00 membros)N° de membros remunerados (48/12 meses = 4,00 (conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°01/2023)
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2024-01-01;2024-12-31;9418752.94;Conselho de Administração;3.50;0.00;0.00;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2024-01-01;2024-12-31;9418752.94;Diretoria Estatutária;2.00;9418752.94;2.00;3539902.24;288392.96;0.00;0.00;n/a;5590457.74;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2023-01-01;2023-12-31;7566568.13;Diretoria Estatutária;2.00;7566568.13;2.00;3247128.33;264493.47;0.00;0.00;n/a;4054946.33;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2022-01-01;2022-12-31;3536488.21;Diretoria Estatutária;2.00;3536488.21;2.00;1711513.95;243285.09;0.00;0.00;n/a;1581689.17;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2021-01-01;2021-12-31;3366266.08;Diretoria Estatutária;2.00;3366266.08;2.00;1225221.48;207140.10;0.00;0.00;n/a;1933904.50;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2024-01-01;2024-12-31;9418752.94;Conselho de Administração;3.50;0.00;0.00;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2024-01-01;2024-12-31;9418752.94;Diretoria Estatutária;2.00;9418752.94;2.00;3539902.24;288392.96;0.00;0.00;n/a;5590457.74;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2023-01-01;2023-12-31;7566568.13;Diretoria Estatutária;2.00;7566568.13;2.00;3247128.33;264493.47;0.00;0.00;n/a;4054946.33;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2022-01-01;2022-12-31;3536488.21;Diretoria Estatutária;2.00;3536488.21;2.00;1711513.95;243285.09;0.00;0.00;n/a;1581689.17;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2021-01-01;2021-12-31;3366266.08;Diretoria Estatutária;2.00;3366266.08;2.00;1225221.48;207140.10;0.00;0.00;n/a;1933904.50;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2024-01-01;2024-12-31;9418752.94;Conselho de Administração;3.50;0.00;0.00;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2024-01-01;2024-12-31;9418752.94;Diretoria Estatutária;2.00;9418752.94;2.00;3539902.24;288392.96;0.00;0.00;n/a;5590457.74;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2023-01-01;2023-12-31;7566568.13;Diretoria Estatutária;2.00;7566568.13;2.00;3247128.33;264493.47;0.00;0.00;n/a;4054946.33;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2022-01-01;2022-12-31;3536488.21;Diretoria Estatutária;2.00;3536488.21;2.00;1711513.95;243285.09;0.00;0.00;n/a;1581689.17;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.845.676/0001-98;2024-12-31;1;139140;CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.;2021-01-01;2021-12-31;3366266.08;Diretoria Estatutária;2.00;3366266.08;2.00;1225221.48;207140.10;0.00;0.00;n/a;1933904.50;0.00;0.00;0.00;0.00;n/a;0.00;0.00;0.00;n/a
08.873.873/0001-10;2024-12-31;4;140874;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2022-01-01;2022-12-31;12522208.13;Conselho de Administração;5.17;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular/CVM/SEP/N°2/2022, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
08.873.873/0001-10;2024-12-31;4;140874;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2022-01-01;2022-12-31;12522208.13;Diretoria Estatutária;6.00;12522208.13;2.75;4790524.40;420611.25;0.00;1679757.66;Salário ou Pró-labore + Encargos;0.00;3109471.35;0.00;2132557.33;0.00;O montante de R$ 2.132.557,33 refere-se a R$2.391.709,23 de bonificação e descontos de R$ 259.151,90 referente a Incentivo de Longo Prazo + INSS;389286.14;0.00;0.00;Nota 1: Conforme disposto no Ofício Circular/Anual 2023 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.Nota 2: Rateio no valor de R$ 6.977.835,19 entre Ecorodovias Infraestrutura e Logística e Ecorodovias Concessões e Serviços. Valor a reconhecer na Empresa Ecorodovias Concessões e Serviços.
08.873.873/0001-10;2024-12-31;4;140874;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2022-01-01;2022-12-31;12522208.13;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota 1: Conforme disposto no Ofício Circular/Anual 2023 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
08.873.873/0001-10;2024-12-31;4;140874;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2021-01-01;2021-12-31;9735068.08;Conselho de Administração;7.83;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular/CVM/SEP/N°2/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
08.873.873/0001-10;2024-12-31;4;140874;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2021-01-01;2021-12-31;9735068.08;Diretoria Estatutária;4.00;9735068.08;4.00;3435885.69;286720.63;0.00;1203486.44;Salário ou Pró-labore + Encargos;784525.20;2367897.63;0.00;1354260.85;0.00;Incentivo de Longo Prazo + INSS;302291.64;0.00;0.00;Nota 1: Conforme disposto no Ofício Circular/Anual 2023 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.Nota 2: Rateio no valor de R$ 6.481.916,97 entre Ecorodovias Infraestrutura e Logística e Ecorodovias Concessões e Serviços. Valor a reconhecer na Empresa Ecorodovias Concessões e Serviços.
08.873.873/0001-10;2024-12-31;4;140874;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2021-01-01;2021-12-31;9735068.08;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular/CVM/SEP/N°2/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
08.873.873/0001-10;2024-12-31;4;140874;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2023-01-01;2023-12-31;10581456.83;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota 1: Conforme disposto no Ofício Circular/Anual 2023 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
08.873.873/0001-10;2024-12-31;4;140874;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2023-01-01;2023-12-31;10581456.83;Diretoria Estatutária;6.00;10581456.83;5.00;4461385.10;561993.24;0.00;1552562.01;Salário ou Pró-labore + Encargos;0.00;2940211.65;0.00;656899.76;0.00;Incentivo de Longo Prazo + INSS;408405.07;0.00;0.00;Nota 1: Conforme disposto no Ofício Circular/Anual 2023 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.Nota 2: Em 2023, em decorrência da nova composição da Diretoria da Ecorodovias Infraestrutura e Logística aprovada em reunião de Conselho de Administração em 28/07/2022, não foi previsto rateio de custos entre a Ecorodovias Infraestrutura e Logística e suas Controladas".
08.873.873/0001-10;2024-12-31;4;140874;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2023-01-01;2023-12-31;10581456.83;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota 1: Conforme disposto no Ofício Circular/Anual 2023 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2024-01-01;2024-12-31;32270291.29;Conselho de Administração;7.00;3714432.00;7.00;2814432.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;900000.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2024-CV/SEP, o número de membros foi apurado de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2024-01-01;2024-12-31;32270291.29;Diretoria Estatutária;5.00;28555859.29;5.00;8706174.56;211280.89;0.00;0.00;Não aplicável;19241228.23;0.00;0.00;0.00;0.00;Não aplicável;397175.61;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2024-CV/SEP, o número de membros foi apurado de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2024-01-01;2024-12-31;32270291.29;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2023-01-01;2023-12-31;10979815.49;Conselho de Administração;7.00;972000.00;2.00;432000.00;0.00;540000.00;0.00;Não Aplicável;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2023-01-01;2023-12-31;10979815.49;Diretoria Estatutária;5.00;10007815.49;4.00;5929232.62;87000.43;0.00;0.00;Não Aplicável;3677463.32;0.00;0.00;0.00;0.00;Não aplicável;314119.12;0.00;0.00;
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2023-01-01;2023-12-31;10979815.49;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2022-01-01;2022-12-31;11249461.96;Conselho de Administração;3.83;928000.00;3.83;553000.00;0.00;375000.00;0.00;Não aplicável;0.00;0.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2022-01-01;2022-12-31;11249461.96;Diretoria Estatutária;4.00;10321461.96;4.00;5553155.84;75730.00;0.00;0.00;Não aplicável;4411145.00;0.00;0.00;0.00;0.00;Não aplicável;281431.12;0.00;0.00;
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2022-01-01;2022-12-31;11249461.96;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2021-01-01;2021-12-31;8226029.00;Conselho de Administração;3.33;968600.00;3.33;465600.00;0.00;503000.00;0.00;Não aplicável;0.00;0.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2021-01-01;2021-12-31;8226029.00;Diretoria Estatutária;3.67;7257429.00;3.67;4567745.00;72001.00;0.00;0.00;Não aplicável;2617683.00;0.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;2021-01-01;2021-12-31;8226029.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;0.00;0.00;Não aplicável;0.00;0.00;0.00;
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;2021-01-01;2021-12-31;3320888.67;Conselho de Administração;5.00;749546.97;5.00;620000.00;0.00;0.00;129546.97;Outros:Encargos sociais (INSS) - R$ 19.918,01IR - R$ 109.628,96;0.00;0.00;0.00;0.00;0.00;Não há remunerações variáveis.;0.00;0.00;0.00;O número de membros do Conselho de Administração, Conselho Fiscal e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular/Anual-2023 CVM/SEP.
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;2021-01-01;2021-12-31;3320888.67;Diretoria Estatutária;2.00;2221709.78;2.00;1756122.81;0.00;0.00;465586.97;Outros:Encargos sociais (INSS) - R$ 22.675,46IR - R$ 442.911,51;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações variáveis.;0.00;0.00;0.00;O número de membros do Conselho de Administração, Conselho Fiscal e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/Anual - 2023-CVM/SEP.
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;2021-01-01;2021-12-31;3320888.67;Conselho Fiscal;4.00;349631.92;4.00;310648.00;0.00;0.00;38983.92;Outros:Encargos sociais (INSS) - R$ 7.069,92IR - R$ 31.914,00;0.00;0.00;0.00;0.00;0.00;Não há remunerações variáveis.;0.00;0.00;0.00;O número de membros do Conselho de Administração, Conselho Fiscal e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular/Anual-2023 CVM/SEP.
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;2023-01-01;2023-12-31;4132888.00;Conselho de Administração;5.00;770000.00;5.00;770000.00;0.00;0.00;0.00;Não há outras remunerações fixas;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações variáveis.;0.00;0.00;0.00;O número de membros do Conselho de Administração, Conselho Fiscal e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular/Anual-2023 CVM/SEP
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;2023-01-01;2023-12-31;4132888.00;Diretoria Estatutária;2.00;2862114.00;2.00;2862114.00;0.00;0.00;0.00;Não há outras remunerações fixas.;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações variáveis.;0.00;0.00;0.00;O número de membros do Conselho de Administração, Conselho Fiscal e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular/Anual-2023 CVM/SEP.
