CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
33.572.408/0001-97;2024-12-31;3;139642;RUMO MALHA CENTRAL S.A.;Pedro Marcus Lira Palma;Diretor Presidente
33.572.408/0001-97;2024-12-31;3;139642;RUMO MALHA CENTRAL S.A.;Rafael Bergman;Diretor de Relações com Investidores
33.592.510/0001-54;2024-12-31;8;142079;VALE S.A.;Eduardo de Salles Bartolomeo;Diretor Presidente
33.592.510/0001-54;2024-12-31;8;142079;VALE S.A.;Gustavo Duarte Pimenta;Diretor de Relações com Investidores
33.592.510/0001-54;2024-12-31;8;142079;VALE S.A.;Gustavo Duarte Pimenta;Diretor Presidente
33.592.510/0001-54;2024-12-31;8;142079;VALE S.A.;Murilo Muller;Diretor de Relações com Investidores
33.611.500/0001-19;2024-12-31;4;142120;GERDAU S.A.;Gustavo Werneck da Cunha;Diretor Presidente
33.611.500/0001-19;2024-12-31;4;142120;GERDAU S.A.;Rafael Dorneles Japur;Diretor de Relações com Investidores
33.839.910/0001-11;2024-12-31;5;142050;VIVARA PARTICIPAÇÕES S.A.;Otavio Chacon do Amaral Lyra;Diretor Presidente/Relações com Investidores
33.938.119/0001-69;2024-12-31;2;141267;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Katia Brito Repsold;Diretor Presidente
33.938.119/0001-69;2024-12-31;2;141267;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Márcio Gomes Vargas;Diretor de Relações com Investidores
33.958.695/0001-78;2024-12-31;4;141660;UNIPAR CARBOCLORO S.A.;Rodrigo Cannaval;Diretor Presidente
33.958.695/0001-78;2024-12-31;4;141660;UNIPAR CARBOCLORO S.A.;Alexandre Jerussalmy;Diretor de Relações com Investidores
34.169.557/0001-72;2024-12-31;1;138626;BCO MERCANTIL DE INVESTIMENTOS S.A.;Paulo Henrique Brant de Araujo;Diretor Presidente/Relações com Investidores
34.274.233/0001-02;2024-12-31;7;141509;VIBRA ENERGIA S/A;Augusto Ribeiro Junior;Diretor de Relações com Investidores
34.274.233/0001-02;2024-12-31;7;141509;VIBRA ENERGIA S/A;Ernesto Peres Pousada;Diretor Presidente
35.522.178/0001-87;2024-12-31;1;138338;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;Felipe de Paula Joaquim;Diretor Presidente
35.522.178/0001-87;2024-12-31;1;138338;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;Felipe de Paula Joaquim;Diretor de Relações com Investidores
35.593.905/0001-05;2024-12-31;1;138055;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;Alberto Luiz Lodi;Diretor Presidente
35.593.905/0001-05;2024-12-31;1;138055;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;Matheus da Silva Pereira Fernandes;Diretor de Relações com Investidores
35.727.157/0001-06;2024-12-31;2;139116;EZ INC INCORPORAÇÕES COMERCIAIS S.A.;SILVIO HIDEMI IAMAMURA;Diretor de Relações com Investidores
35.727.157/0001-06;2024-12-31;2;139116;EZ INC INCORPORAÇÕES COMERCIAIS S.A.;FLÁVIO ERNESTO ZARZUR;Diretor Presidente
35.764.708/0001-01;2024-12-31;3;139830;BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.;GUSTAVO POZZEBON STOCK;Diretor Presidente
35.764.708/0001-01;2024-12-31;3;139830;BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.;ANDRÉ LUIZ SANDOVAL VALENTE;Diretor de Relações com Investidores
35.791.391/0001-94;2024-12-31;2;138913;QUALITY SOFTWARE S.A.;Rodrigo de Oliveira Torres;Diretor de Relações com Investidores
35.791.391/0001-94;2024-12-31;2;138913;QUALITY SOFTWARE S.A.;Julio Cesar Estevam de Britto Junior;Diretor Presidente
35.822.503/0001-27;2024-12-31;2;139481;INSPIRALI EDUCAÇÃO S.A.;Guilherme Colin Soárez;Diretor Presidente
35.822.503/0001-27;2024-12-31;2;139481;INSPIRALI EDUCAÇÃO S.A.;Tiago Garcia Moraes;Diretor de Relações com Investidores
35.980.592/0001-30;2024-12-31;1;138813;ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.;Rogério Bruck Ely;Diretor Presidente
35.980.592/0001-30;2024-12-31;1;138813;ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.;Marco Girardi;Diretor de Relações com Investidores
36.146.575/0001-64;2024-12-31;2;141988;EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.;Sérgio Ray Santillán;Diretor Presidente
36.146.575/0001-64;2024-12-31;2;141988;EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.;Gilson de Oliveira Carvalho;Diretor de Relações com Investidores
36.542.025/0001-64;2024-12-31;3;139728;BRQ SOLUCOES EM INFORMATICA S.A.;Rodrigo Frizzi Sousa;Diretor Presidente
36.542.025/0001-64;2024-12-31;3;139728;BRQ SOLUCOES EM INFORMATICA S.A.;Antonio Eduardo Pimentel Rodrigues;Diretor de Relações com Investidores
36.763.716/0001-98;2024-12-31;2;139883;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;Guilherme Motta Gomes;Diretor Presidente/Relações com Investidores
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;José Ricardo Elbel Simão;Diretor de Relações com Investidores
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;Rogério Pereira Jorge;Diretor Presidente
37.702.340/0001-74;2024-12-31;1;138788;MONTE RODOVIAS S.A.;Fábio Bonini Tararam;Diretor Presidente
37.702.340/0001-74;2024-12-31;1;138788;MONTE RODOVIAS S.A.;Fábio Bonini Tararam;Diretor de Relações com Investidores
38.042.694/0001-00;2024-12-31;1;137855;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;Vinicius Bernardes Basile Silveira Stopa;Diretor Presidente/Relações com Investidores
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;EDMOND CHAKER FARHAT JUNIOR;Diretor Presidente
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;RAFAEL SANCHEZ BRANDÃO;Diretor de Relações com Investidores
38.286.323/0001-66;2024-12-31;3;141888;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;THIAGO TRINDADE LINHARES;Diretor Presidente
38.286.323/0001-66;2024-12-31;3;141888;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;ANDREA SZTAJN;Diretor de Relações com Investidores
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;Carlos Estelita Cavalcanti Pessoa Filho;Diretor de Relações com Investidores
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;Não Aplicável;Diretor Presidente
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;MATIAS LENGLER MICHAELSEN;Diretor de Relações com Investidores
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;IVAN LUIZ MURIAS DOS SANTOS;Diretor Presidente
38.482.780/0001-26;2024-12-31;4;142112;ANEMUS WIND HOLDING S.A.;Adriano Nascentes;Diretor de Relações com Investidores
38.482.780/0001-26;2024-12-31;4;142112;ANEMUS WIND HOLDING S.A.;Manoel Antonio Amarante Avelino Da Silva;Diretor Presidente
38.482.780/0001-26;2024-12-31;4;142112;ANEMUS WIND HOLDING S.A.;Ricardo Levy;Diretor de Relações com Investidores
39.115.514/0001-28;2024-12-31;2;141357;RUMO MALHA OESTE S.A.;Pedro Marcus Lira Palma;Diretor Presidente
39.115.514/0001-28;2024-12-31;2;141357;RUMO MALHA OESTE S.A.;Rafael Bergman;Diretor de Relações com Investidores
39.346.861/0350-38;2024-12-31;2;139295;CENCOSUD BRASIL COMERCIAL S.A.;Sebastian Dario Los;Diretor Presidente
39.346.861/0350-38;2024-12-31;2;139295;CENCOSUD BRASIL COMERCIAL S.A.;Emílio Nunes de Carvalho;Diretor de Relações com Investidores
39.580.673/0001-01;2024-12-31;1;138717;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;HERBERT ARNAUD DANTAS;Diretor Presidente
39.580.673/0001-01;2024-12-31;1;138717;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;MATEUS LEMOS LONGMAN;Diretor de Relações com Investidores
39.881.421/0001-04;2024-12-31;1;139337;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;Marcelo Cunha Ribeiro;Diretor Presidente/Relações com Investidores
40.159.947/0001-64;2024-12-31;5;142090;HMOBI PARTICIPAÇÕES S.A.;Herbert Adriano Quirino dos Santos;Diretor de Relações com Investidores
40.159.947/0001-64;2024-12-31;5;142090;HMOBI PARTICIPAÇÕES S.A.;Guilherme Walder Mora Ramalho;Diretor Presidente
40.180.943/0001-68;2024-12-31;1;138852;REFINARIA DE MANAUS S.A.;FERNANDO LUIZ AGUIAR FILHO;Diretor Presidente/Relações com Investidores
40.263.170/0001-83;2024-12-31;2;139542;SOLVI ESSENCIS AMBIENTAL S.A.;Celso Pedroso;Diretor Presidente
40.263.170/0001-83;2024-12-31;2;139542;SOLVI ESSENCIS AMBIENTAL S.A.;Frederico Guimarães da Silva;Diretor de Relações com Investidores
40.337.136/0001-06;2024-12-31;4;142077;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;Mariana Dantas Mesquita;Diretor Presidente/Relações com Investidores
40.480.481/0001-02;2024-12-31;1;138820;RIO ALTO STL HOLDING I S.A.;RAFAEL SANCHEZ BRANDÃO;Diretor de Relações com Investidores
40.480.481/0001-02;2024-12-31;1;138820;RIO ALTO STL HOLDING I S.A.;EDMOND CHAKER FARHAT JUNIOR;Diretor Presidente
40.593.395/0001-06;2024-12-31;2;139167;IFIN PARTICIPAÇÕES S.A.;DANIEL MONTEIRO COELHO DE MAGALHÃES;Diretor Presidente/Relações com Investidores
40.997.635/0001-20;2024-12-31;1;137892;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;Vinicius Bernardes Basile Silveira Stopa;Diretor Presidente/Relações com Investidores
41.052.420/0001-07;2024-12-31;1;138750;SOLAR BEBIDAS S.A.;André Leonardo Alves Seabra Salles;Diretor Presidente
41.052.420/0001-07;2024-12-31;1;138750;SOLAR BEBIDAS S.A.;Aderson Couto Uchoa;Diretor de Relações com Investidores
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;Vitor das Neves Leme;Diretor de Relações com Investidores
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;Humberto Gabriel Cantu;Diretor Presidente
41.335.131/0001-07;2024-12-31;1;137633;MOTTU I S.A;RUBENS OCTAVIO PEREIRA ZANELATTO;Diretor Presidente
41.335.131/0001-07;2024-12-31;1;137633;MOTTU I S.A;LUIGI TEIXEIRA DA COSTA;Diretor de Relações com Investidores
41.508.382/0001-46;2024-12-31;1;138847;RODOVIAS DO BRASIL HOLDING S.A.;Leonardo Armando Yamamoto;Diretor Presidente
41.508.382/0001-46;2024-12-31;1;138847;RODOVIAS DO BRASIL HOLDING S.A.;André de Paula Yusiasu;Diretor de Relações com Investidores
41.570.356/0001-48;2024-12-31;6;142067;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;RODRIGO COIMBRA ACHE ASSUMPÇÃO;Diretor de Relações com Investidores
41.570.356/0001-48;2024-12-31;6;142067;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;JATHIACY SANSONIO TAVARES;Diretor Presidente
41.886.692/0001-02;2024-12-31;3;139416;CONCESSIONARIA ROTA DE SANTA MARIA S.A;Luis Manuel da Conceição Carregosa;Diretor Presidente
41.886.692/0001-02;2024-12-31;3;139416;CONCESSIONARIA ROTA DE SANTA MARIA S.A;Aquilino Espejo Martinez;Diretor de Relações com Investidores
41.886.692/0001-02;2024-12-31;3;139416;CONCESSIONARIA ROTA DE SANTA MARIA S.A;JORGE CALDERON SANTAOLALLA;Diretor Presidente
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;Pedro Van Langendonck Teixeira de Freitas;Diretor de Relações com Investidores
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;Roberto Bischoff;Diretor Presidente
42.233.757/0001-75;2024-12-31;1;138530;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Henrique Oliva Biscolla;Diretor de Relações com Investidores
42.233.757/0001-75;2024-12-31;1;138530;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;João Pedro Freitas dos Santos;Diretor Presidente
42.278.291/0001-24;2024-12-31;5;141857;LOG-IN LOGISTICA INTERMODAL S.A.;Marcio Arany da Cruz Martins;Diretor Presidente
42.278.291/0001-24;2024-12-31;5;141857;LOG-IN LOGISTICA INTERMODAL S.A.;Pascoal Cunha Gomes;Diretor de Relações com Investidores
42.278.473/0001-03;2024-12-31;2;139201;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Marcus Vinícius de Oliveira;Diretor Presidente
42.278.473/0001-03;2024-12-31;2;139201;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Lucas Moreno Neves;Diretor de Relações com Investidores
42.292.007/0001-74;2024-12-31;2;140888;RIO+ SANEAMENTO BL 3 S.A.;Pedro Paulo Lobo do Carmo Guedes;Diretor de Relações com Investidores
42.292.007/0001-74;2024-12-31;2;140888;RIO+ SANEAMENTO BL 3 S.A.;Leonardo das Chagas Righetto;Diretor Presidente
42.310.775/0001-03;2024-12-31;7;140743;ÁGUAS DO RIO 1 SPE S.A.;Alexandre Bianchini Antonio;Diretor Presidente
42.310.775/0001-03;2024-12-31;7;140743;ÁGUAS DO RIO 1 SPE S.A.;Anselmo Henrique Seto Leal;Diretor de Relações com Investidores
42.331.462/0001-31;2024-12-31;2;138877;EMBPAR PARTICIPAÇÕES S/A;Luciano Ribas Battistella;Diretor Presidente/Relações com Investidores
42.353.180/0001-35;2024-12-31;2;141446;IGUÁ RIO DE JANEIRO S.A.;Péricles Sócrates Weber;Diretor Presidente/Relações com Investidores
42.500.384/0001-51;2024-12-31;11;141618;SERENA ENERGIA S.A.;Antonio Augusto Torres de Bastos Filho;Diretor Presidente
42.500.384/0001-51;2024-12-31;11;141618;SERENA ENERGIA S.A.;Andrea Sztjan;Diretor de Relações com Investidores
42.644.220/0001-06;2024-12-31;5;140744;ÁGUAS DO RIO 4 SPE S.A.;Alexandre Bianchini Antonio;Diretor Presidente
42.644.220/0001-06;2024-12-31;5;140744;ÁGUAS DO RIO 4 SPE S.A.;Anselmo Henrique Seto Leal;Diretor de Relações com Investidores
42.737.954/0001-21;2024-12-31;7;141666;INTER & CO, INC.;João Vitor Nazareth Menin Teixeira de Souza;Diretor Presidente
42.737.954/0001-21;2024-12-31;7;141666;INTER & CO, INC.;Santiago Horacio Stel;Diretor de Relações com Investidores
42.771.949/0001-35;2024-12-31;5;139889;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Isabella Tanure Correa;Diretor Presidente
42.771.949/0001-35;2024-12-31;5;139889;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Jose Luiz Mendes Ramos Junior;Diretor de Relações com Investidores
43.283.811/0001-50;2024-12-31;1;137921;KALUNGA S.A;José Roberto Menezes Garcia;Diretor Presidente
43.283.811/0001-50;2024-12-31;1;137921;KALUNGA S.A;Felipe de Albuquerque Campos;Diretor de Relações com Investidores
43.335.774/0001-86;2024-12-31;1;137845;TRAVESSIA SECURITIZADORA DE CRÉDITOS MERCANTIS VI S.A.;Vinicius Bernardes Basile Silveira Stopa;Diretor Presidente/Relações com Investidores
43.470.988/0001-65;2024-12-31;4;142131;EVEN CONSTRUTORA E INCORPORADORA S.A.;Marcio Botana Moraes;Diretor Presidente
43.470.988/0001-65;2024-12-31;4;142131;EVEN CONSTRUTORA E INCORPORADORA S.A.;Marcelo Dzik;Diretor de Relações com Investidores
43.513.237/0001-89;2024-12-31;7;142084;AUTOMOB S.A.;Antônio da Silva Barreto Júnior;Diretor Presidente
43.513.237/0001-89;2024-12-31;7;142084;AUTOMOB S.A.;Antônio Cavalcanti Júnior;Diretor de Relações com Investidores
43.513.237/0001-89;2024-12-31;7;142084;AUTOMOB S.A.;ANTÔNIO DA SILVA BARRETO JÚNIOR;Diretor Presidente/Relações com Investidores
43.514.079/0001-81;2024-12-31;1;138383;CLI SUL S.A.;Luís Fernando Pereira das Neves;Diretor Presidente
43.514.079/0001-81;2024-12-31;1;138383;CLI SUL S.A.;Declaração do diretor de relações com investidores;Diretor de Relações com Investidores
43.776.517/0001-80;2024-12-31;10;142147;CIA SANEAMENTO BASICO EST SAO PAULO;Andre Gustavo Salcedo Teixeira Mendes;Diretor Presidente
43.776.517/0001-80;2024-12-31;10;142147;CIA SANEAMENTO BASICO EST SAO PAULO;Catia Cristina Teixeira Pereira;Diretor de Relações com Investidores
43.776.517/0001-80;2024-12-31;10;142147;CIA SANEAMENTO BASICO EST SAO PAULO;CARLOS AUGUSTO LEONE PIANI;Diretor Presidente
43.776.517/0001-80;2024-12-31;10;142147;CIA SANEAMENTO BASICO EST SAO PAULO;Daniel Szlak;Diretor de Relações com Investidores
43.948.405/0001-69;2024-12-31;1;138278;LUPO S.A.;Liliana Aufiero;Diretor Presidente
43.948.405/0001-69;2024-12-31;1;138278;LUPO S.A.;Carlos Alberto Mazzeu;Diretor de Relações com Investidores
44.067.725/0001-72;2024-12-31;3;141887;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;Ricardo Salles de Oliveira Barra;Diretor Presidente/Relações com Investidores
44.319.688/0001-42;2024-12-31;1;138156;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;Carla Henriques Silva Fornasaro;Diretor Presidente/Relações com Investidores
44.854.238/0001-50;2024-12-31;2;139839;PARSAN S.A.;André Pires de Oliveira Dias;Diretor Presidente/Relações com Investidores
45.242.914/0001-05;2024-12-31;3;141338;C&A MODAS S.A.;Paulo Correa Junior;Diretor Presidente
45.242.914/0001-05;2024-12-31;3;141338;C&A MODAS S.A.;Laurence Beltrão Gomes;Diretor de Relações com Investidores
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;Wilson Fernando Romanini;Diretor Presidente
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;Alexandre Del Nero Frizzo;Diretor de Relações com Investidores
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Maximiliano Guimarães Fischer;Diretor de Relações com Investidores
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Sammy Birmacker;Diretor Presidente
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;Antonio Hercules Neto;Diretor Presidente
45.456.117/0001-12;2024-12-31;2;139567;ÁGUAS DO SERTÃO S.A.;Cláudio Roberto de Leoni Ramos;Diretor de Relações com Investidores
45.736.131/0001-70;2024-12-31;5;140032;UNIDAS LOCADORA S.A.;Cláudio José Zattar;Diretor Presidente
45.736.131/0001-70;2024-12-31;5;140032;UNIDAS LOCADORA S.A.;Carlos Augusto Moreira;Diretor de Relações com Investidores
45.987.245/0001-92;2024-12-31;2;139465;BAHEMA EDUCAÇÃO S.A.;Gabriel Ralston Correa Ribeiro;Diretor Presidente
45.987.245/0001-92;2024-12-31;2;139465;BAHEMA EDUCAÇÃO S.A.;Paula Cristina Balleroni Morari;Diretor de Relações com Investidores
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Manuelito Pereira Magalhães Junior;Diretor Presidente
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Pedro Cláudio da Silva;Diretor de Relações com Investidores
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Sami Foguel;Diretor Presidente
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Sami Foguel;Diretor Presidente
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Sami Foguel;Diretor Presidente
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;Marcelo Ribeiro Pimentel;Diretor Presidente
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;Rafael Sirotsky Russowsky;Diretor de Relações com Investidores
47.509.120/0001-82;2024-12-31;6;141835;BRADESCO LEASING S.A. ARREND MERCANTIL;Marcelo de Araújo Noronha;Diretor Presidente
47.509.120/0001-82;2024-12-31;6;141835;BRADESCO LEASING S.A. ARREND MERCANTIL;Cassiano Ricardo Scarpelli;Diretor de Relações com Investidores
47.509.120/0001-82;2024-12-31;6;141835;BRADESCO LEASING S.A. ARREND MERCANTIL;André Costa Carvalho;Diretor de Relações com Investidores
47.586.663/0001-01;2024-12-31;2;138982;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;Antonio Frias Oliva Neto;Diretor Presidente/Relações com Investidores
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;Frederico Trajano Inácio Rodrigues;Diretor Presidente
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;Roberto Bellissimo Rodrigues;Diretor de Relações com Investidores
48.127.008/0001-40;2024-12-31;1;135735;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;José Carlos Cassaniga;Diretor Presidente
48.127.008/0001-40;2024-12-31;1;135735;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
48.127.008/0001-40;2024-12-31;1;135735;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;Diogo Wanderley Costa Santiago;Diretor Presidente
48.127.008/0001-40;2024-12-31;1;135735;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
48.127.008/0001-40;2024-12-31;1;135735;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;Diogo Wanderley Costa Santiago;Diretor Presidente
48.127.008/0001-40;2024-12-31;1;135735;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
48.127.012/0001-08;2024-12-31;3;141311;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
48.127.012/0001-08;2024-12-31;3;141311;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;Diogo Wanderley Costa Santiago;Diretor Presidente
48.344.725/0007-19;2024-12-31;1;138067;ALTHAIA S.A. INDÚSTRIA FARMACÊUTICA;Jairo Aparecido Yamamoto;Diretor Presidente
48.344.725/0007-19;2024-12-31;1;138067;ALTHAIA S.A. INDÚSTRIA FARMACÊUTICA;Jairo Aparecido Yamamoto;Diretor de Relações com Investidores
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;Henry Borenstein;Diretor Presidente
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;Leonardo Fuchs Piloto;Diretor de Relações com Investidores
49.314.049/0001-08;2024-12-31;2;141330;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;Rui Juarez Klein;Diretor Presidente
49.314.049/0001-08;2024-12-31;2;141330;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;Luciano Louzane;Diretor de Relações com Investidores
49.314.049/0001-08;2024-12-31;2;141330;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;Silvio Caldas;Diretor de Relações com Investidores
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;Elisa Bastos de Lima;Diretor de Relações com Investidores
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;Alexandre Calixto Afrange;Diretor Presidente
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;Wagner Brilhante de Albuquerque;Diretor Presidente/Relações com Investidores
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;Nelson Roseira Gomes Neto;Diretor Presidente
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;Rodrigo Araujo Alves;Diretor de Relações com Investidores
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;PEDRO BARTELLE;Diretor Presidente
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;WAGNER DANTAS DA SILVA;Diretor de Relações com Investidores
51.128.999/0001-90;2024-12-31;2;141768;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;RICARDO LESSA PANSA;Diretor Presidente/Relações com Investidores
51.218.147/0001-93;2024-12-31;3;142102;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Cristina Anne Betts;Diretor Presidente
51.218.147/0001-93;2024-12-31;3;142102;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Guido Barbosa de Oliveira;Diretor de Relações com Investidores
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Lene Araújo de Lima;Diretor Presidente
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Lene Araújo de Lima;Diretor Presidente
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Lene Araújo de Lima;Diretor Presidente
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;Fabio Venturelli;Diretor Presidente
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;Felipe Vicchiato;Diretor de Relações com Investidores
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;José Carlos Cassaniga;Diretor Presidente
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;Diogo Wanderley Costa Santiago;Diretor Presidente
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
