CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
13.783.221/0004-78;2024-12-31;2;139757;MADERO INDÚSTRIA E COMÉRCIO S.A.;7463763;Ordinária Classe A;4592850;1.459000
13.783.221/0004-78;2024-12-31;2;139757;MADERO INDÚSTRIA E COMÉRCIO S.A.;7463764;Ordinária Classe A;205400631;65.244000
13.783.221/0004-78;2024-12-31;2;139757;MADERO INDÚSTRIA E COMÉRCIO S.A.;7463765;Ordinária Classe A;87603470;27.827000
13.783.221/0004-78;2024-12-31;2;139757;MADERO INDÚSTRIA E COMÉRCIO S.A.;7463765;Preferencial Classe A;31541101;100.000000
13.783.221/0004-78;2024-12-31;2;139757;MADERO INDÚSTRIA E COMÉRCIO S.A.;7463769;Ordinária Classe A;1148210;0.365000
13.783.221/0004-78;2024-12-31;2;139757;MADERO INDÚSTRIA E COMÉRCIO S.A.;7463770;Ordinária Classe A;2296430;0.729000
13.783.221/0004-78;2024-12-31;2;139757;MADERO INDÚSTRIA E COMÉRCIO S.A.;7463771;Ordinária Classe A;2296430;0.729000
13.783.221/0004-78;2024-12-31;2;139757;MADERO INDÚSTRIA E COMÉRCIO S.A.;7463774;Ordinária Classe A;314820171;100.000000
13.783.221/0004-78;2024-12-31;2;139757;MADERO INDÚSTRIA E COMÉRCIO S.A.;7463774;Preferencial Classe A;31541101;100.000000
14.110.585/0001-07;2024-12-31;5;141806;MÉLIUZ S.A.;7513216;Ordinária Classe A;457880;0.525000
14.110.585/0001-07;2024-12-31;5;141806;MÉLIUZ S.A.;7513217;Ordinária Classe A;14750360;16.922000
14.110.585/0001-07;2024-12-31;5;141806;MÉLIUZ S.A.;7513218;Ordinária Classe A;1446180;1.659000
14.110.585/0001-07;2024-12-31;5;141806;MÉLIUZ S.A.;7513219;Ordinária Classe A;4523722;5.190000
14.110.585/0001-07;2024-12-31;5;141806;MÉLIUZ S.A.;7513224;Ordinária Classe A;4492800;5.154000
14.110.585/0001-07;2024-12-31;5;141806;MÉLIUZ S.A.;7513228;Ordinária Classe A;0;0.000000
14.110.585/0001-07;2024-12-31;5;141806;MÉLIUZ S.A.;7513229;Ordinária Classe A;61498323;70.550000
14.110.585/0001-07;2024-12-31;5;141806;MÉLIUZ S.A.;7513230;Ordinária Classe A;87169265;100.000000
14.191.427/0001-29;2024-12-31;1;137779;GRANBIO INVESTIMENTOS S.A.;7394200;Ordinária Classe A;12;100.000000
14.191.427/0001-29;2024-12-31;1;137779;GRANBIO INVESTIMENTOS S.A.;7394206;Ordinária Classe A;12;100.000000
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;7479753;Preferencial Classe A;0;0.000000
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;7479753;Preferencial Classe B;1397425360;100.000000
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;7479775;Preferencial Classe A;241405092;8.427000
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;7479793;Preferencial Classe A;273592976;9.551000
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;7479797;Preferencial Classe A;48239200;1.684000
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;7479798;Preferencial Classe A;2301291732;80.338000
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;7479798;Preferencial Classe B;0;0.000000
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;7479799;Preferencial Classe A;2864529000;100.000000
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;7479799;Preferencial Classe B;1397425360;100.000000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426419;Ordinária Classe O;55356;2.083000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426419;Preferencial Classe A;48940;0.969000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426420;Ordinária Classe O;19080;0.718000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426421;Ordinária Classe O;42460;1.597000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426421;Preferencial Classe A;45260;0.896000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426422;Preferencial Classe A;339400;6.718000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426423;Ordinária Classe O;1992080;74.949000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426423;Preferencial Classe A;1750440;34.647000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426423;Preferencial Classe B;400;6.452000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426432;Preferencial Classe A;390426;7.728000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426433;Ordinária Classe O;3080;0.116000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426434;Ordinária Classe O;11640;0.438000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426435;Ordinária Classe O;17480;0.658000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426437;Ordinária Classe O;516744;19.442000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426437;Preferencial Classe A;2477814;49.043000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426437;Preferencial Classe B;5800;93.548000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426438;Ordinária Classe O;2657920;100.000000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426438;Preferencial Classe A;5052280;100.000000
14.807.945/0001-24;2024-12-31;1;138712;SANSUY S.A. INDUSTRIA DE PLASTICOS;7426438;Preferencial Classe B;6200;100.000000
15.073.274/0001-88;2024-12-31;1;138753;PPLA PARTICIPATIONS LTD.;7428293;Preferencial Classe C;1;100.000000
15.073.274/0001-88;2024-12-31;1;138753;PPLA PARTICIPATIONS LTD.;7428307;Preferencial Classe A;938222;100.000000
15.073.274/0001-88;2024-12-31;1;138753;PPLA PARTICIPATIONS LTD.;7428307;Preferencial Classe B;1876444;100.000000
15.073.274/0001-88;2024-12-31;1;138753;PPLA PARTICIPATIONS LTD.;7428308;Preferencial Classe C;1;100.000000
15.073.274/0001-88;2024-12-31;1;138753;PPLA PARTICIPATIONS LTD.;7428308;Preferencial Classe A;938222;100.000000
15.073.274/0001-88;2024-12-31;1;138753;PPLA PARTICIPATIONS LTD.;7428308;Preferencial Classe B;1876444;100.000000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421905;Preferencial Classe A;7723546;62.578000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421905;Preferencial Classe B;3008371;46.154000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421906;Preferencial Classe A;987379050;100.000000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421906;Preferencial Classe B;521448880;100.000000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421908;Ordinária Classe A;18001;100.000000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421909;Ordinária Classe A;18001;100.000000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421912;Preferencial Classe A;987379050;100.000000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421912;Preferencial Classe B;521448880;100.000000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421913;Preferencial Classe B;349500;5.362000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421915;Preferencial Classe A;4618692;37.422000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421915;Preferencial Classe B;3160241;48.484000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421916;Preferencial Classe A;12342238;100.000000
15.115.504/0001-24;2024-12-31;1;138505;TRONOX PIGMENTOS DO BRASIL S.A.;7421916;Preferencial Classe B;6518112;100.000000
15.139.629/0001-94;2024-12-31;2;138988;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7437341;Preferencial Classe A;26906665;98.849000
15.139.629/0001-94;2024-12-31;2;138988;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7437341;Preferencial Classe B;82878409;100.000000
15.139.629/0001-94;2024-12-31;2;138988;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7437363;Preferencial Classe A;313404;1.151000
15.139.629/0001-94;2024-12-31;2;138988;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7437364;Preferencial Classe A;27220069;100.000000
15.139.629/0001-94;2024-12-31;2;138988;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7437364;Preferencial Classe B;82878409;100.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413571;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413572;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413573;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413574;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413575;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413576;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413580;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413581;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413582;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413622;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413623;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413627;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413631;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413632;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413633;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413634;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413635;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413636;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413637;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413638;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413639;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413640;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413641;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413642;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413643;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413644;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413645;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413646;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413647;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413648;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413649;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413650;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413656;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413658;;0;0.000000
15.440.708/0001-30;2024-12-31;1;138270;CONCESSIONÁRIA VIARIO S.A.;7413659;;0;100.000000
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;7421725;Ordinária Classe A;1928;14.438000
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;7421726;Ordinária Classe A;11426;85.562000
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;7421727;Ordinária Classe A;0;0.000000
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;7421727;Preferencial Classe A;0;0.000000
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;7421728;Ordinária Classe A;0;0.000000
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;7421728;Preferencial Classe A;0;0.000000
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;7421729;Ordinária Classe A;0;100.000000
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;7421729;Preferencial Classe A;0;100.000000
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;7421732;Ordinária Classe A;13354;100.000000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524826;Preferencial Classe A;30234336;34.540000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524826;Preferencial Classe B;4462192;45.785000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524826;Preferencial Classe C;9429559;9.497000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524869;Preferencial Classe A;4898495;5.596000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524869;Preferencial Classe B;1636265;16.789000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524869;Preferencial Classe C;34306873;34.552000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524873;Preferencial Classe A;34563432;39.486000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524873;Preferencial Classe B;388496;3.986000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524873;Preferencial Classe C;17833477;17.961000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524898;Preferencial Classe A;17837312;20.378000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524898;Preferencial Classe B;3259066;33.440000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524898;Preferencial Classe C;37721499;37.991000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524899;Preferencial Classe A;87533575;100.000000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524899;Preferencial Classe B;9746019;100.000000
16.234.171/0001-15;2024-12-31;5;142091;METANOR SA METANOL DO NE;7524899;Preferencial Classe C;99291408;100.000000
16.590.234/0001-76;2024-12-31;15;142145;AZZAS 2154 S.A.;7527230;Ordinária Classe A;22655;100.000000
16.590.234/0001-76;2024-12-31;15;142145;AZZAS 2154 S.A.;7527232;Ordinária Classe A;22655;100.000000
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;7405624;Preferencial Classe A;1377507;89.746000
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;7405624;Preferencial Classe B;1624753;90.378000
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;7405705;Preferencial Classe A;157381;10.254000
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;7405705;Preferencial Classe B;172982;9.622000
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;7405706;Preferencial Classe A;1534888;100.000000
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;7405706;Preferencial Classe B;1797735;100.000000
17.167.396/0001-69;2024-12-31;4;142108;ALFA HOLDINGS S.A.;7525364;Preferencial Classe A;10654129;74.432000
17.167.396/0001-69;2024-12-31;4;142108;ALFA HOLDINGS S.A.;7525364;Preferencial Classe B;14202807;58.312000
17.167.396/0001-69;2024-12-31;4;142108;ALFA HOLDINGS S.A.;7525373;Preferencial Classe A;1536608;10.735000
17.167.396/0001-69;2024-12-31;4;142108;ALFA HOLDINGS S.A.;7525373;Preferencial Classe B;7448141;30.579000
17.167.396/0001-69;2024-12-31;4;142108;ALFA HOLDINGS S.A.;7525375;Preferencial Classe A;2123144;14.833000
17.167.396/0001-69;2024-12-31;4;142108;ALFA HOLDINGS S.A.;7525375;Preferencial Classe B;2705808;11.109000
17.167.396/0001-69;2024-12-31;4;142108;ALFA HOLDINGS S.A.;7525376;Preferencial Classe A;14313881;100.000000
17.167.396/0001-69;2024-12-31;4;142108;ALFA HOLDINGS S.A.;7525376;Preferencial Classe B;24356756;100.000000
19.521.322/0001-04;2024-12-31;2;141016;CONCESSIONÁRIA ROTA DO OESTE S.A.;7480784;Ordinária Classe A;2031810533;100.000000
19.521.322/0001-04;2024-12-31;2;141016;CONCESSIONÁRIA ROTA DO OESTE S.A.;7480785;Ordinária Classe A;2031810533;100.000000
19.521.322/0001-04;2024-12-31;2;141016;CONCESSIONÁRIA ROTA DO OESTE S.A.;7480787;Ordinária Classe A;1;100.000000
19.521.322/0001-04;2024-12-31;2;141016;CONCESSIONÁRIA ROTA DO OESTE S.A.;7480788;Ordinária Classe A;1;100.000000
19.521.322/0001-04;2024-12-31;2;141016;CONCESSIONÁRIA ROTA DO OESTE S.A.;7480791;Ordinária Classe A;2031810533;100.000000
19.521.322/0001-04;2024-12-31;2;141016;CONCESSIONÁRIA ROTA DO OESTE S.A.;7480794;Ordinária Classe A;2031810533;100.000000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423614;Ordinária Classe A;38760;30.360000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423614;Preferencial Classe A;463;44.222000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423618;Ordinária Classe A;27799;21.774000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423618;Preferencial Classe A;164;15.664000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423623;Ordinária Classe A;35796;28.038000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423623;Preferencial Classe A;299;28.558000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423628;Preferencial Classe A;121;11.557000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423628;Ordinária Classe A;25314;19.828000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423629;Ordinária Classe A;127669;100.000000
19.526.748/0001-50;2024-12-31;1;138597;CIA INDUSTRIAL CATAGUASES;7423629;Preferencial Classe A;1047;100.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462848;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462849;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462850;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462851;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462852;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462853;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462857;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462858;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462859;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462899;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462900;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462904;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462908;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462909;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462910;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462911;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462912;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462913;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462914;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462915;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462916;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462917;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462918;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462919;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462920;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462921;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462922;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462923;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462924;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462925;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462926;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462927;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462933;;0;0.000000
19.642.306/0001-70;2024-12-31;2;139732;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;7462935;;0;0.000000
