CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Local;Quantidade_Ate30Anos;Quantidade_30a50Anos;Quantidade_Acima50Anos
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;Exterior;14;35;27
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;Nordeste;0;0;0
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;Norte;205;466;27
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;Sudeste;0;0;0
08.262.121/0001-13;2024-12-31;3;139558;ALUBAR METAIS E CABOS S.A.;Sul;13;42;4
08.294.224/0001-65;2024-12-31;3;140566;JHSF PARTICIPACOES S.A.;Centro-Oeste;0;0;0
08.294.224/0001-65;2024-12-31;3;140566;JHSF PARTICIPACOES S.A.;Exterior;0;0;0
08.294.224/0001-65;2024-12-31;3;140566;JHSF PARTICIPACOES S.A.;Nordeste;32;95;34
08.294.224/0001-65;2024-12-31;3;140566;JHSF PARTICIPACOES S.A.;Norte;42;67;9
08.294.224/0001-65;2024-12-31;3;140566;JHSF PARTICIPACOES S.A.;Sudeste;799;1341;285
08.294.224/0001-65;2024-12-31;3;140566;JHSF PARTICIPACOES S.A.;Sul;0;0;0
08.312.229/0001-73;2024-12-31;5;141140;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Centro-Oeste;0;0;0
08.312.229/0001-73;2024-12-31;5;141140;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Exterior;0;0;0
08.312.229/0001-73;2024-12-31;5;141140;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Nordeste;0;0;0
08.312.229/0001-73;2024-12-31;5;141140;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Norte;0;0;0
08.312.229/0001-73;2024-12-31;5;141140;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Sudeste;207;505;165
08.312.229/0001-73;2024-12-31;5;141140;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Sul;0;0;0
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;Centro-Oeste;390;1195;135
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;Exterior;0;0;0
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;Nordeste;0;0;0
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;Norte;0;0;0
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;Sudeste;9;86;18
08.322.396/0001-03;2024-03-31;4;139076;CERRADINHO BIOENERGIA S.A.;Sul;0;0;0
08.324.196/0001-81;2024-12-31;6;141947;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Centro-Oeste;0;0;0
08.324.196/0001-81;2024-12-31;6;141947;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Exterior;0;0;0
08.324.196/0001-81;2024-12-31;6;141947;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Nordeste;211;757;74
08.324.196/0001-81;2024-12-31;6;141947;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Norte;0;0;0
08.324.196/0001-81;2024-12-31;6;141947;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Sudeste;7;8;4
08.324.196/0001-81;2024-12-31;6;141947;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Sul;0;0;0
08.343.492/0001-20;2024-12-31;6;141617;MRV ENGENHARIA E PARTICIPACOES S.A.;Centro-Oeste;268;517;143
08.343.492/0001-20;2024-12-31;6;141617;MRV ENGENHARIA E PARTICIPACOES S.A.;Exterior;0;0;0
08.343.492/0001-20;2024-12-31;6;141617;MRV ENGENHARIA E PARTICIPACOES S.A.;Nordeste;830;2114;374
08.343.492/0001-20;2024-12-31;6;141617;MRV ENGENHARIA E PARTICIPACOES S.A.;Norte;251;537;135
08.343.492/0001-20;2024-12-31;6;141617;MRV ENGENHARIA E PARTICIPACOES S.A.;Sudeste;2851;5501;1466
08.343.492/0001-20;2024-12-31;6;141617;MRV ENGENHARIA E PARTICIPACOES S.A.;Sul;762;1527;532
08.364.948/0001-38;2024-12-31;6;141683;ALUPAR INVESTIMENTO S/A;Centro-Oeste;0;0;0
08.364.948/0001-38;2024-12-31;6;141683;ALUPAR INVESTIMENTO S/A;Exterior;0;0;0
08.364.948/0001-38;2024-12-31;6;141683;ALUPAR INVESTIMENTO S/A;Nordeste;0;0;0
08.364.948/0001-38;2024-12-31;6;141683;ALUPAR INVESTIMENTO S/A;Norte;0;0;0
08.364.948/0001-38;2024-12-31;6;141683;ALUPAR INVESTIMENTO S/A;Sudeste;8;42;2
08.364.948/0001-38;2024-12-31;6;141683;ALUPAR INVESTIMENTO S/A;Sul;0;0;0
08.397.078/0001-01;2024-12-31;2;139376;GSH CORP PARTICIPAÇÕES S.A.;Centro-Oeste;52;22;4
08.397.078/0001-01;2024-12-31;2;139376;GSH CORP PARTICIPAÇÕES S.A.;Exterior;0;0;0
08.397.078/0001-01;2024-12-31;2;139376;GSH CORP PARTICIPAÇÕES S.A.;Nordeste;105;224;20
08.397.078/0001-01;2024-12-31;2;139376;GSH CORP PARTICIPAÇÕES S.A.;Norte;0;0;0
08.397.078/0001-01;2024-12-31;2;139376;GSH CORP PARTICIPAÇÕES S.A.;Sudeste;357;832;79
08.397.078/0001-01;2024-12-31;2;139376;GSH CORP PARTICIPAÇÕES S.A.;Sul;22;46;1
08.402.943/0001-52;2024-12-31;1;138089;GUARARAPES CONFECCOES S.A.;Centro-Oeste;918;449;14
08.402.943/0001-52;2024-12-31;1;138089;GUARARAPES CONFECCOES S.A.;Exterior;0;0;0
08.402.943/0001-52;2024-12-31;1;138089;GUARARAPES CONFECCOES S.A.;Nordeste;5362;6856;653
08.402.943/0001-52;2024-12-31;1;138089;GUARARAPES CONFECCOES S.A.;Norte;998;478;6
08.402.943/0001-52;2024-12-31;1;138089;GUARARAPES CONFECCOES S.A.;Sudeste;5913;4682;248
08.402.943/0001-52;2024-12-31;1;138089;GUARARAPES CONFECCOES S.A.;Sul;1105;527;38
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;Centro-Oeste;0;0;0
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;Exterior;0;0;0
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;Nordeste;0;0;2
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;Norte;0;0;0
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;Sudeste;0;0;0
08.424.178/0001-71;2024-12-31;1;137890;TECBLU TECELAGEM BLUMENAU S.A.;Sul;0;0;0
08.439.659/0001-50;2024-12-31;5;141238;CPFL ENERGIAS RENOVÁVEIS S.A.;Centro-Oeste;0;8;1
08.439.659/0001-50;2024-12-31;5;141238;CPFL ENERGIAS RENOVÁVEIS S.A.;Exterior;0;0;0
08.439.659/0001-50;2024-12-31;5;141238;CPFL ENERGIAS RENOVÁVEIS S.A.;Nordeste;3;19;2
08.439.659/0001-50;2024-12-31;5;141238;CPFL ENERGIAS RENOVÁVEIS S.A.;Norte;0;0;0
08.439.659/0001-50;2024-12-31;5;141238;CPFL ENERGIAS RENOVÁVEIS S.A.;Sudeste;87;424;55
08.439.659/0001-50;2024-12-31;5;141238;CPFL ENERGIAS RENOVÁVEIS S.A.;Sul;1;16;3
08.467.115/0001-00;2024-12-31;5;141923;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Centro-Oeste;1;1;0
08.467.115/0001-00;2024-12-31;5;141923;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Exterior;0;0;0
08.467.115/0001-00;2024-12-31;5;141923;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Nordeste;0;0;0
08.467.115/0001-00;2024-12-31;5;141923;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Norte;0;0;0
08.467.115/0001-00;2024-12-31;5;141923;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Sudeste;0;0;0
08.467.115/0001-00;2024-12-31;5;141923;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Sul;68;615;161
08.560.444/0001-93;2024-12-31;1;137654;CIA CELG DE PARTICIPACOES - CELGPAR;Centro-Oeste;14;70;28
08.560.444/0001-93;2024-12-31;1;137654;CIA CELG DE PARTICIPACOES - CELGPAR;Exterior;0;0;0
08.560.444/0001-93;2024-12-31;1;137654;CIA CELG DE PARTICIPACOES - CELGPAR;Nordeste;0;0;0
08.560.444/0001-93;2024-12-31;1;137654;CIA CELG DE PARTICIPACOES - CELGPAR;Norte;0;0;0
08.560.444/0001-93;2024-12-31;1;137654;CIA CELG DE PARTICIPACOES - CELGPAR;Sudeste;0;0;0
08.560.444/0001-93;2024-12-31;1;137654;CIA CELG DE PARTICIPACOES - CELGPAR;Sul;0;0;0
08.574.411/0001-00;2024-12-31;2;139904;PRÁTICA PRODUTOS S.A.;Centro-Oeste;0;0;0
08.574.411/0001-00;2024-12-31;2;139904;PRÁTICA PRODUTOS S.A.;Exterior;1;8;4
08.574.411/0001-00;2024-12-31;2;139904;PRÁTICA PRODUTOS S.A.;Nordeste;4;3;2
08.574.411/0001-00;2024-12-31;2;139904;PRÁTICA PRODUTOS S.A.;Norte;0;0;0
08.574.411/0001-00;2024-12-31;2;139904;PRÁTICA PRODUTOS S.A.;Sudeste;219;326;31
08.574.411/0001-00;2024-12-31;2;139904;PRÁTICA PRODUTOS S.A.;Sul;0;0;0
08.764.621/0001-53;2024-12-31;2;141273;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Centro-Oeste;0;0;0
08.764.621/0001-53;2024-12-31;2;141273;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Exterior;0;0;0
08.764.621/0001-53;2024-12-31;2;141273;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Nordeste;0;0;0
08.764.621/0001-53;2024-12-31;2;141273;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Norte;0;0;0
08.764.621/0001-53;2024-12-31;2;141273;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Sudeste;24;47;12
08.764.621/0001-53;2024-12-31;2;141273;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Sul;0;0;0
08.773.135/0001-00;2024-12-31;5;142093;2W ECOBANK S.A.;Centro-Oeste;0;5;1
08.773.135/0001-00;2024-12-31;5;142093;2W ECOBANK S.A.;Exterior;0;0;0
08.773.135/0001-00;2024-12-31;5;142093;2W ECOBANK S.A.;Nordeste;3;9;0
08.773.135/0001-00;2024-12-31;5;142093;2W ECOBANK S.A.;Norte;0;2;0
08.773.135/0001-00;2024-12-31;5;142093;2W ECOBANK S.A.;Sudeste;33;67;5
08.773.135/0001-00;2024-12-31;5;142093;2W ECOBANK S.A.;Sul;2;14;0
08.773.191/0001-36;2024-12-31;1;138411;BRASILIANA PARTICIPAÇÕES S/A;Centro-Oeste;0;0;0
08.773.191/0001-36;2024-12-31;1;138411;BRASILIANA PARTICIPAÇÕES S/A;Exterior;0;0;0
08.773.191/0001-36;2024-12-31;1;138411;BRASILIANA PARTICIPAÇÕES S/A;Nordeste;0;0;0
08.773.191/0001-36;2024-12-31;1;138411;BRASILIANA PARTICIPAÇÕES S/A;Norte;0;0;0
08.773.191/0001-36;2024-12-31;1;138411;BRASILIANA PARTICIPAÇÕES S/A;Sudeste;0;2;0
08.773.191/0001-36;2024-12-31;1;138411;BRASILIANA PARTICIPAÇÕES S/A;Sul;0;0;0
08.795.211/0001-70;2024-12-31;4;141995;MAESTRO LOCADORA DE VEICULOS S.A.;Centro-Oeste;0;1;0
08.795.211/0001-70;2024-12-31;4;141995;MAESTRO LOCADORA DE VEICULOS S.A.;Exterior;0;0;0
08.795.211/0001-70;2024-12-31;4;141995;MAESTRO LOCADORA DE VEICULOS S.A.;Nordeste;0;0;0
08.795.211/0001-70;2024-12-31;4;141995;MAESTRO LOCADORA DE VEICULOS S.A.;Norte;0;0;0
08.795.211/0001-70;2024-12-31;4;141995;MAESTRO LOCADORA DE VEICULOS S.A.;Sudeste;23;51;11
08.795.211/0001-70;2024-12-31;4;141995;MAESTRO LOCADORA DE VEICULOS S.A.;Sul;0;0;0
08.797.760/0001-83;2024-12-31;6;141449;CURY CONSTRUTORA E INCORPORADORA S.A.;Centro-Oeste;0;0;0
08.797.760/0001-83;2024-12-31;6;141449;CURY CONSTRUTORA E INCORPORADORA S.A.;Exterior;0;0;0
08.797.760/0001-83;2024-12-31;6;141449;CURY CONSTRUTORA E INCORPORADORA S.A.;Nordeste;0;0;0
08.797.760/0001-83;2024-12-31;6;141449;CURY CONSTRUTORA E INCORPORADORA S.A.;Norte;0;0;0
08.797.760/0001-83;2024-12-31;6;141449;CURY CONSTRUTORA E INCORPORADORA S.A.;Sudeste;857;1362;334
08.797.760/0001-83;2024-12-31;6;141449;CURY CONSTRUTORA E INCORPORADORA S.A.;Sul;0;0;0
08.801.621/0001-86;2024-12-31;10;142152;SYN PROP & TECH S.A.;Centro-Oeste;14;20;2
08.801.621/0001-86;2024-12-31;10;142152;SYN PROP & TECH S.A.;Exterior;0;0;0
08.801.621/0001-86;2024-12-31;10;142152;SYN PROP & TECH S.A.;Nordeste;0;0;0
08.801.621/0001-86;2024-12-31;10;142152;SYN PROP & TECH S.A.;Norte;0;0;0
08.801.621/0001-86;2024-12-31;10;142152;SYN PROP & TECH S.A.;Sudeste;91;195;25
08.801.621/0001-86;2024-12-31;10;142152;SYN PROP & TECH S.A.;Sul;0;0;0
08.807.432/0001-10;2024-12-31;3;141766;YDUQS PARTICIPACOES S.A.;Centro-Oeste;102;375;79
08.807.432/0001-10;2024-12-31;3;141766;YDUQS PARTICIPACOES S.A.;Exterior;0;0;0
08.807.432/0001-10;2024-12-31;3;141766;YDUQS PARTICIPACOES S.A.;Nordeste;681;2441;484
08.807.432/0001-10;2024-12-31;3;141766;YDUQS PARTICIPACOES S.A.;Norte;458;1313;248
08.807.432/0001-10;2024-12-31;3;141766;YDUQS PARTICIPACOES S.A.;Sudeste;1856;6050;2498
08.807.432/0001-10;2024-12-31;3;141766;YDUQS PARTICIPACOES S.A.;Sul;97;392;98
08.811.643/0001-27;2024-12-31;4;141390;TRISUL S.A.;Centro-Oeste;0;0;0
08.811.643/0001-27;2024-12-31;4;141390;TRISUL S.A.;Exterior;0;0;0
08.811.643/0001-27;2024-12-31;4;141390;TRISUL S.A.;Nordeste;0;0;0
08.811.643/0001-27;2024-12-31;4;141390;TRISUL S.A.;Norte;0;0;0
08.811.643/0001-27;2024-12-31;4;141390;TRISUL S.A.;Sudeste;106;209;57
08.811.643/0001-27;2024-12-31;4;141390;TRISUL S.A.;Sul;0;0;0
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;Centro-Oeste;0;0;0
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;Exterior;0;0;0
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;Nordeste;0;0;0
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;Norte;0;0;0
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;Sudeste;2536;4581;901
08.902.291/0001-15;2024-12-31;4;141455;CSN MINERAÇÃO S.A.;Sul;0;0;0
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;Centro-Oeste;0;0;0
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;Exterior;0;0;0
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;Nordeste;0;0;0
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;Norte;0;0;0
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;Sudeste;2;10;8
08.935.054/0001-50;2024-12-31;2;141534;MULTINER S/A;Sul;0;0;0
09.041.168/0001-10;2024-12-31;7;141993;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Centro-Oeste;35;53;20
09.041.168/0001-10;2024-12-31;7;141993;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Exterior;0;0;0
09.041.168/0001-10;2024-12-31;7;141993;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Nordeste;72;164;43
09.041.168/0001-10;2024-12-31;7;141993;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Norte;0;0;0
09.041.168/0001-10;2024-12-31;7;141993;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Sudeste;106;235;85
09.041.168/0001-10;2024-12-31;7;141993;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Sul;0;1;0
09.042.817/0001-05;2024-12-31;6;141829;BEMOBI MOBILE TECH S.A.;Centro-Oeste;14;30;3
09.042.817/0001-05;2024-12-31;6;141829;BEMOBI MOBILE TECH S.A.;Exterior;27;134;15
09.042.817/0001-05;2024-12-31;6;141829;BEMOBI MOBILE TECH S.A.;Nordeste;84;53;0
09.042.817/0001-05;2024-12-31;6;141829;BEMOBI MOBILE TECH S.A.;Norte;5;17;1
09.042.817/0001-05;2024-12-31;6;141829;BEMOBI MOBILE TECH S.A.;Sudeste;132;249;11
09.042.817/0001-05;2024-12-31;6;141829;BEMOBI MOBILE TECH S.A.;Sul;47;41;6
09.053.134/0001-45;2024-12-31;2;141379;ELFA MEDICAMENTOS S.A.;Centro-Oeste;88;196;14
09.053.134/0001-45;2024-12-31;2;141379;ELFA MEDICAMENTOS S.A.;Exterior;0;0;0
09.053.134/0001-45;2024-12-31;2;141379;ELFA MEDICAMENTOS S.A.;Nordeste;180;289;34
09.053.134/0001-45;2024-12-31;2;141379;ELFA MEDICAMENTOS S.A.;Norte;5;9;1
09.053.134/0001-45;2024-12-31;2;141379;ELFA MEDICAMENTOS S.A.;Sudeste;389;768;96
09.053.134/0001-45;2024-12-31;2;141379;ELFA MEDICAMENTOS S.A.;Sul;182;282;31
09.054.385/0001-44;2024-12-31;1;138861;INBRANDS S.A.;Centro-Oeste;41;59;6
09.054.385/0001-44;2024-12-31;1;138861;INBRANDS S.A.;Exterior;0;0;0
09.054.385/0001-44;2024-12-31;1;138861;INBRANDS S.A.;Nordeste;88;117;17
09.054.385/0001-44;2024-12-31;1;138861;INBRANDS S.A.;Norte;1;6;0
09.054.385/0001-44;2024-12-31;1;138861;INBRANDS S.A.;Sudeste;470;743;174
09.054.385/0001-44;2024-12-31;1;138861;INBRANDS S.A.;Sul;68;69;8
09.074.183/0001-64;2024-12-31;1;138781;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Centro-Oeste;0;0;0
09.074.183/0001-64;2024-12-31;1;138781;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Exterior;0;0;0
09.074.183/0001-64;2024-12-31;1;138781;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Nordeste;0;0;0
09.074.183/0001-64;2024-12-31;1;138781;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Norte;0;0;0
09.074.183/0001-64;2024-12-31;1;138781;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Sudeste;94;230;62
09.074.183/0001-64;2024-12-31;1;138781;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Sul;0;0;0
09.112.685/0001-32;2024-12-31;2;138958;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Centro-Oeste;0;0;0
09.112.685/0001-32;2024-12-31;2;138958;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Exterior;0;0;0
09.112.685/0001-32;2024-12-31;2;138958;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Nordeste;0;0;0
09.112.685/0001-32;2024-12-31;2;138958;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Norte;0;0;0
09.112.685/0001-32;2024-12-31;2;138958;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Sudeste;1;6;0
09.112.685/0001-32;2024-12-31;2;138958;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Sul;0;0;0
09.114.805/0001-30;2024-12-31;3;140413;OCEANPACT SERVIÇOS MARITIMOS S.A.;Centro-Oeste;0;0;0
09.114.805/0001-30;2024-12-31;3;140413;OCEANPACT SERVIÇOS MARITIMOS S.A.;Exterior;0;0;0
09.114.805/0001-30;2024-12-31;3;140413;OCEANPACT SERVIÇOS MARITIMOS S.A.;Nordeste;1;11;1
09.114.805/0001-30;2024-12-31;3;140413;OCEANPACT SERVIÇOS MARITIMOS S.A.;Norte;0;0;0
09.114.805/0001-30;2024-12-31;3;140413;OCEANPACT SERVIÇOS MARITIMOS S.A.;Sudeste;357;1288;249
09.114.805/0001-30;2024-12-31;3;140413;OCEANPACT SERVIÇOS MARITIMOS S.A.;Sul;0;3;0
09.146.451/0001-06;2024-12-31;4;141532;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Centro-Oeste;0;0;0
09.146.451/0001-06;2024-12-31;4;141532;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Exterior;0;0;0
09.146.451/0001-06;2024-12-31;4;141532;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Nordeste;0;0;0
09.146.451/0001-06;2024-12-31;4;141532;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Norte;0;0;0
09.146.451/0001-06;2024-12-31;4;141532;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Sudeste;344;610;155
09.146.451/0001-06;2024-12-31;4;141532;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Sul;0;0;0
09.229.201/0001-30;2024-12-31;2;142001;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Centro-Oeste;2182;6289;1434
09.229.201/0001-30;2024-12-31;2;142001;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Exterior;0;0;0
09.229.201/0001-30;2024-12-31;2;142001;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Nordeste;4118;13248;2979
09.229.201/0001-30;2024-12-31;2;142001;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Norte;1280;3148;622
09.229.201/0001-30;2024-12-31;2;142001;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Sudeste;23289;50841;15836
09.229.201/0001-30;2024-12-31;2;142001;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Sul;4600;12317;4547
09.257.877/0001-37;2024-12-31;2;140569;FERROVIA NORTE SUL S/A;Centro-Oeste;0;0;0
09.257.877/0001-37;2024-12-31;2;140569;FERROVIA NORTE SUL S/A;Exterior;0;0;0
09.257.877/0001-37;2024-12-31;2;140569;FERROVIA NORTE SUL S/A;Nordeste;100;361;27
09.257.877/0001-37;2024-12-31;2;140569;FERROVIA NORTE SUL S/A;Norte;72;180;6
09.257.877/0001-37;2024-12-31;2;140569;FERROVIA NORTE SUL S/A;Sudeste;0;0;0
09.257.877/0001-37;2024-12-31;2;140569;FERROVIA NORTE SUL S/A;Sul;0;0;0
09.267.996/0001-70;2024-12-31;2;139356;YUNY INCORPORADORA HOLDING S.A.;Centro-Oeste;0;0;0
09.267.996/0001-70;2024-12-31;2;139356;YUNY INCORPORADORA HOLDING S.A.;Exterior;0;0;0
09.267.996/0001-70;2024-12-31;2;139356;YUNY INCORPORADORA HOLDING S.A.;Nordeste;0;0;0
09.267.996/0001-70;2024-12-31;2;139356;YUNY INCORPORADORA HOLDING S.A.;Norte;0;0;0
09.267.996/0001-70;2024-12-31;2;139356;YUNY INCORPORADORA HOLDING S.A.;Sudeste;15;51;4
09.267.996/0001-70;2024-12-31;2;139356;YUNY INCORPORADORA HOLDING S.A.;Sul;0;0;0
09.288.252/0001-32;2024-12-31;5;141714;ANIMA HOLDING S.A.;Centro-Oeste;50;144;15
09.288.252/0001-32;2024-12-31;5;141714;ANIMA HOLDING S.A.;Exterior;0;0;0
09.288.252/0001-32;2024-12-31;5;141714;ANIMA HOLDING S.A.;Nordeste;729;2431;446
09.288.252/0001-32;2024-12-31;5;141714;ANIMA HOLDING S.A.;Norte;2;5;0
09.288.252/0001-32;2024-12-31;5;141714;ANIMA HOLDING S.A.;Sudeste;2023;5394;1656
09.288.252/0001-32;2024-12-31;5;141714;ANIMA HOLDING S.A.;Sul;432;1753;673
09.295.063/0001-97;2024-12-31;4;141361;TECHNOS S.A.;Centro-Oeste;0;3;3
09.295.063/0001-97;2024-12-31;4;141361;TECHNOS S.A.;Exterior;0;0;0
09.295.063/0001-97;2024-12-31;4;141361;TECHNOS S.A.;Nordeste;25;38;7
09.295.063/0001-97;2024-12-31;4;141361;TECHNOS S.A.;Norte;94;188;51
09.295.063/0001-97;2024-12-31;4;141361;TECHNOS S.A.;Sudeste;64;111;19
09.295.063/0001-97;2024-12-31;4;141361;TECHNOS S.A.;Sul;3;13;4
09.305.994/0001-29;2024-12-31;6;141662;AZUL S.A.;Centro-Oeste;111;341;35
09.305.994/0001-29;2024-12-31;6;141662;AZUL S.A.;Exterior;17;52;18
09.305.994/0001-29;2024-12-31;6;141662;AZUL S.A.;Nordeste;585;1035;107
09.305.994/0001-29;2024-12-31;6;141662;AZUL S.A.;Norte;137;311;47
09.305.994/0001-29;2024-12-31;6;141662;AZUL S.A.;Sudeste;3184;7967;1018
09.305.994/0001-29;2024-12-31;6;141662;AZUL S.A.;Sul;238;732;75
09.346.601/0001-25;2024-12-31;6;141975;B3 S.A. - BRASIL, BOLSA, BALCÃO;Centro-Oeste;0;0;0
09.346.601/0001-25;2024-12-31;6;141975;B3 S.A. - BRASIL, BOLSA, BALCÃO;Exterior;0;0;0
09.346.601/0001-25;2024-12-31;6;141975;B3 S.A. - BRASIL, BOLSA, BALCÃO;Nordeste;0;0;0
09.346.601/0001-25;2024-12-31;6;141975;B3 S.A. - BRASIL, BOLSA, BALCÃO;Norte;0;0;0
09.346.601/0001-25;2024-12-31;6;141975;B3 S.A. - BRASIL, BOLSA, BALCÃO;Sudeste;848;1734;175
09.346.601/0001-25;2024-12-31;6;141975;B3 S.A. - BRASIL, BOLSA, BALCÃO;Sul;0;0;0
09.347.516/0001-81;2024-12-31;3;141673;ELETROMIDIA S.A.;Centro-Oeste;1;6;0
09.347.516/0001-81;2024-12-31;3;141673;ELETROMIDIA S.A.;Exterior;0;0;0
09.347.516/0001-81;2024-12-31;3;141673;ELETROMIDIA S.A.;Nordeste;4;25;3
09.347.516/0001-81;2024-12-31;3;141673;ELETROMIDIA S.A.;Norte;0;0;0
09.347.516/0001-81;2024-12-31;3;141673;ELETROMIDIA S.A.;Sudeste;196;520;46
09.347.516/0001-81;2024-12-31;3;141673;ELETROMIDIA S.A.;Sul;8;21;3
09.414.761/0001-64;2024-12-31;3;141468;K-INFRA RODOVIA DO AÇO S.A.;Centro-Oeste;0;0;0
09.414.761/0001-64;2024-12-31;3;141468;K-INFRA RODOVIA DO AÇO S.A.;Exterior;0;0;0
09.414.761/0001-64;2024-12-31;3;141468;K-INFRA RODOVIA DO AÇO S.A.;Nordeste;0;0;0
09.414.761/0001-64;2024-12-31;3;141468;K-INFRA RODOVIA DO AÇO S.A.;Norte;0;0;0
09.414.761/0001-64;2024-12-31;3;141468;K-INFRA RODOVIA DO AÇO S.A.;Sudeste;115;250;43
09.414.761/0001-64;2024-12-31;3;141468;K-INFRA RODOVIA DO AÇO S.A.;Sul;0;0;0
