CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Bonus_Valor_Minimo;Bonus_Valor_Maximo;Bonus_Valor_Metas_Atingidas;Bonus_Valor_Efetivo;Participacao_Valor_Minimo;Participacao_Valor_Maximo;Participacao_Valor_Metas_Atingidas;Participacao_Valor_Efetivo
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.00;7.00;3000000.00;3850000.00;4682390.00;0.00;0.00;0.00;0.00;0.00
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;9.00;9.00;0.00;10305722.94;10305722.94;0.00;0.00;0.00;0.00;0.00
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2024-01-01;2024-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.00;6.00;0.00;400108.48;0.00;0.00;0.00;1200325.44;800126.96;669817.28
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0.00;400108.48;0.00;361640.57;0.00;1200325.44;800126.96;800126.96
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;0.00;436118.22;0.00;301504.89;0.00;1308354.66;872236.44;603009.77
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.912.242/0001-02;2024-12-31;1;137786;PORTUENSE FERRAGENS S/A;2023-01-01;2023-12-31;Conselho de Administração;3.00;3.00;39600.00;39600.00;39600.00;39600.00;0.00;0.00;0.00;39600.00
04.912.242/0001-02;2024-12-31;1;137786;PORTUENSE FERRAGENS S/A;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;48000.00;48000.00;48000.00;48000.00;0.00;0.00;48000.00;48000.00
04.913.711/0001-08;2024-12-31;3;141268;BCO ESTADO DO PARA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;0.00;281595.90;0.00;281595.90;286289.16;844787.72;286289.16;844787.72
04.913.711/0001-08;2024-12-31;3;141268;BCO ESTADO DO PARA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;290654.62
04.913.711/0001-08;2024-12-31;3;141268;BCO ESTADO DO PARA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;293795.74
04.913.711/0001-08;2024-12-31;3;141268;BCO ESTADO DO PARA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;6.00;0.00;339000.00;0.00;0.00;344650.00;1016999.99;344650.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;15.00;15.00;4215757.86;6942667.66;6942667.66;0.00;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;15.00;15.00;0.00;4959866.83;4959866.83;5132857.53;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;15.67;15.67;0.00;1789501.82;1789501.82;1789501.82;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;16.92;16.92;0.00;5407472.04;5407472.04;5407472.04;0.00;0.00;0.00;0.00
04.972.092/0001-22;2024-12-31;2;141601;GRUPO FARTURA DE HORTIFRUT S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;3826998.00;3826998.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;6289781.32;6289781.32;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;5.00;5.00;2093857.50;2093857.50;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
04.986.320/0001-13;2024-12-31;9;141699;SER EDUCACIONAL S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;5.00;4406547.60;4406547.60;0.00;0.00;0.00;0.00;0.00;0.00
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.00;9.00;0.00;22256640.00;18547200.00;0.00;0.00;0.00;0.00;0.00
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;5.00;0.00;2400000.00;2000000.00;0.00;0.00;13842393.75;11535328.13;0.00
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;9.00;0.00;24572160.00;20476800.00;14400000.00;0.00;0.00;0.00;0.00
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.08;4.08;3351724.00;16516523.71;13763769.76;2000000.00;0.00;0.00;0.00;9712331.92
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.75;8.75;0.00;18876000.00;15730000.00;15730000.00;0.00;0.00;0.00;0.00
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.08;5.08;0.00;11313126.24;11313126.24;11313126.24;1343306.13;24375837.54;19786587.54;11532978.13
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;1671861.70;3308977.48;3308977.48;1671861.70;0.00;0.00;0.00;0.00
05.197.443/0001-38;2024-12-31;5;141626;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;5.00;5.00;0.00;10895212.95;10895212.95;10895212.95;0.00;11014200.00;9178500.00;6280201.94
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;3.00;99009.00;685313.00;593938.00;685313.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;291204.00;2015625.00;1746875.00;2015625.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;3.00;92102.00;637500.00;552500.00;552500.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;270888.00;1875000.00;1625000.00;1625000.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.67;1.00;27088.00;187500.00;162500.00;187500.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.92;4.92;266011.00;1847250.00;1595750.00;1820250.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;3.00;112606.00;722000.00;675500.00;0.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.347.060/0001-07;2024-12-31;2;138730;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;6.00;400830.00;2748000.00;2404500.00;0.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;10.00;10.00;0.00;31416363.56;20944242.37;0.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;10.00;10.00;0.00;17632732.00;0.00;16064438.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;7.00;0.00;15028017.10;0.00;12304730.24;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;1.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.83;7.83;0.00;0.00;0.00;8806796.69;0.00;0.00;0.00;0.00
05.878.397/0001-32;2024-12-31;6;141918;ALLOS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;2479664.00;2479664.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;700000.00;700000.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;0.00;2143075.51;892585.00;0.00;0.00;0.00;51000.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
05.917.486/0001-40;2024-12-31;2;141650;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;0.00;3722575.00;0.00;0.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;2.00;0.00;30000000.00;30000000.00;17391304.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;8.00;7.50;0.00;28925000.00;28925000.00;23159191.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;1.00;0.00;30000000.00;30000000.00;487642.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.66;7.66;0.00;38000000.00;38000000.00;19200000.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2022-01-01;2022-12-31;Conselho Fiscal;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;1.00;0.00;30622317.00;30622317.00;30622317.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.92;6.92;0.00;32772059.57;32772059.57;14022815.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;2.00;0.00;30000000.00;30000000.00;0.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;7.00;7.00;0.00;52600000.00;52600000.00;0.00;0.00;0.00;0.00;0.00
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.30;4.30;0.00;0.00;0.00;0.00;0.00;18544579.00;12363052.50;0.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;0.00;12484760.00;12484760.00;4889677.91;0.00;14887295.00;11066308.50;11887898.21
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;0.00;25244756.00;11682051.00;25244756.00;0.00;19875822.22;9937911.11;18637276.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;7.83;0.00;14421250.00;13817500.00;14421250.00;0.00;0.00;0.00;0.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.83;4.83;0.00;0.00;0.00;0.00;0.00;35231021.00;17615511.00;14485075.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2021-01-01;2021-12-31;Conselho de Administração;9.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.057.223/0001-71;2024-12-31;10;141979;SENDAS DISTRIBUIDORA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;2376171.77;5702812.25;4752343.54;4344714.82
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;7764617.04;6211693.63;4447408.92
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
